codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2502706,Borborema,25,suape,25588.6922383426
2502706,Borborema,25,aratu,25362.6919720946
2502706,Borborema,25,natal,26330.1872200699
3507407,Borborema,35,suape,25807.9405442851
3507407,Borborema,35,aratu,23745.5032018384
3507407,Borborema,35,natal,26735.3239775242
2904209,Botuporã,29,suape,25565.881238845
2904209,Botuporã,29,aratu,24423.3025655869
2904209,Botuporã,29,natal,26428.7348236988
2201960,Brasileira,22,suape,29581.2592446164
2201960,Brasileira,22,aratu,29040.7223581782
2201960,Brasileira,22,natal,30363.9510749559
2602407,Brejão,26,suape,24846.1598693097
2602407,Brejão,26,aratu,24415.5257676597
2602407,Brejão,26,natal,25620.5603308337
2401800,Brejinho,24,suape,25806.2730927068
2401800,Brejinho,24,aratu,25634.9105662126
2401800,Brejinho,24,natal,26538.4860171551
2602506,Brejinho,26,suape,26007.6029432326
2602506,Brejinho,26,aratu,25618.8774654925
2602506,Brejinho,26,natal,26773.5848920221
2602605,Brejo da Madre de Deus,26,suape,25209.3932298105
2602605,Brejo da Madre de Deus,26,aratu,24846.1963613576
2602605,Brejo da Madre de Deus,26,natal,25973.018645814
2502805,Brejo do Cruz,25,suape,26610.0984040125
2502805,Brejo do Cruz,25,aratu,26261.7553734781
2502805,Brejo do Cruz,25,natal,27368.8414012186
2201988,Brejo do Piauí,22,suape,28067.0799091011
2201988,Brejo do Piauí,22,aratu,27229.2690366221
2201988,Brejo do Piauí,22,natal,28891.9434219157
2502904,Brejo dos Santos,25,suape,26735.7578622491
2502904,Brejo dos Santos,25,aratu,26360.4844740155
2502904,Brejo dos Santos,25,natal,27498.3955863453
2302503,Brejo Santo,23,suape,26672.8399193602
2302503,Brejo Santo,23,aratu,26147.6420483702
2302503,Brejo Santo,23,natal,27457.7268443906
2904308,Brejões,29,suape,24370.4369821182
2904308,Brejões,29,aratu,23431.6266221165
2904308,Brejões,29,natal,25212.4877316289
2904407,Brejolândia,29,suape,26670.8860864231
2904407,Brejolândia,29,aratu,25494.8101992389
2904407,Brejolândia,29,natal,27535.9793017849
2904506,Brotas de Macaúbas,29,suape,26234.0930328489
2904506,Brotas de Macaúbas,29,aratu,25175.2559213255
2904506,Brotas de Macaúbas,29,natal,27087.221148009
2904605,Brumado,29,suape,24791.1565101134
2904605,Brumado,29,aratu,23647.9189252598
2904605,Brumado,29,natal,25654.9909322416
2602803,Buíque,26,suape,25309.8460717314
2602803,Buíque,26,aratu,24856.7861238091
2602803,Buíque,26,natal,26086.6644653942
2202000,Buriti dos Lopes,22,suape,30096.86795301
2202000,Buriti dos Lopes,22,aratu,29600.2567407233
2202000,Buriti dos Lopes,22,natal,30872.4229494333
2202026,Buriti dos Montes,22,suape,28690.1792908246
2202026,Buriti dos Montes,22,aratu,28134.7680007505
2202026,Buriti dos Montes,22,natal,29476.2788451654
2904753,Buritirama,29,suape,27288.8896387979
2904753,Buritirama,29,aratu,26246.1458150036
2904753,Buritirama,29,natal,28139.0076250732
3109402,Buritizeiro,31,suape,25157.3059030108
3109402,Buritizeiro,31,aratu,23591.4150290636
3109402,Buritizeiro,31,natal,26058.2501809717
2904803,Caatiba,29,suape,23839.5413462872
2904803,Caatiba,29,aratu,22727.2618001592
2904803,Caatiba,29,natal,24701.3716076757
2503100,Cabaceiras,25,suape,25510.7361437865
2503100,Cabaceiras,25,aratu,25192.5453556616
2503100,Cabaceiras,25,natal,26266.8881146214
2904852,Cabaceiras do Paraguaçu,29,suape,24343.3665885984
2904852,Cabaceiras do Paraguaçu,29,aratu,23487.4391500213
2904852,Cabaceiras do Paraguaçu,29,natal,25175.6613707843
2202059,Cabeceiras do Piauí,22,suape,29639.6336854663
2202059,Cabeceiras do Piauí,22,aratu,29045.3098983914
2202059,Cabeceiras do Piauí,22,natal,30429.9369793834
2603009,Cabrobó,26,suape,26314.7275235749
2603009,Cabrobó,26,aratu,25705.3162947328
2603009,Cabrobó,26,natal,27112.0269110774
3102704,Cachoeira de Pajeú,31,suape,23952.9494373063
3102704,Cachoeira de Pajeú,31,aratu,22695.9844254222
3102704,Cachoeira de Pajeú,31,natal,24828.9898828554
2503308,Cachoeira dos Índios,25,suape,26826.0546134525
2503308,Cachoeira dos Índios,25,aratu,26356.141846382
2503308,Cachoeira dos Índios,25,natal,27602.6764903842
1703826,Cachoeirinha,17,suape,31455.0020737083
1703826,Cachoeirinha,17,aratu,30416.999092314
1703826,Cachoeirinha,17,natal,32300.2952303689
2603108,Cachoeirinha,26,suape,24980.4888646157
2603108,Cachoeirinha,26,aratu,24608.2230391418
2603108,Cachoeirinha,26,natal,25745.9316309564
4303103,Cachoeirinha,43,suape,24581.3671756871
4303103,Cachoeirinha,43,aratu,21898.3691511331
4303103,Cachoeirinha,43,natal,25505.4964642559
2503407,Cacimba de Areia,25,suape,26067.2302444538
2503407,Cacimba de Areia,25,aratu,25701.4442507319
2503407,Cacimba de Areia,25,natal,26829.6282531579
2503506,Cacimba de Dentro,25,suape,25739.6096791758
2503506,Cacimba de Dentro,25,aratu,25509.8046899493
2503506,Cacimba de Dentro,25,natal,26481.4109614448
2503555,Cacimbas,25,suape,25982.5151746604
2503555,Cacimbas,25,aratu,25619.3345493793
2503555,Cacimbas,25,natal,26744.6729809502
2701209,Cacimbinhas,27,suape,24845.0815922036
2701209,Cacimbinhas,27,aratu,24358.2065375174
2701209,Cacimbinhas,27,natal,25627.667416499
2905008,Caculé,29,suape,24936.1677300469
2905008,Caculé,29,aratu,23736.050664979
2905008,Caculé,29,natal,25805.5825679803
2905107,Caém,29,suape,25605.1729115188
2905107,Caém,29,aratu,24756.0497374497
2905107,Caém,29,natal,26434.7583671417
2905156,Caetanos,29,suape,24364.4570025592
2905156,Caetanos,29,aratu,23262.4514494453
2905156,Caetanos,29,natal,25224.5327843107
2603207,Caetés,26,suape,24997.7793909428
2603207,Caetés,26,aratu,24577.226407696
2603207,Caetés,26,natal,25770.4017376484
2905206,Caetité,29,suape,25251.732004172
2905206,Caetité,29,aratu,24064.313646167
2905206,Caetité,29,natal,26119.521602337
2905305,Cafarnaum,29,suape,25809.0853474718
2905305,Cafarnaum,29,aratu,24847.6055371561
2905305,Cafarnaum,29,natal,26651.7684976963
4303400,Caiçara,43,suape,26500.070329028
4303400,Caiçara,43,aratu,23924.6511280211
4303400,Caiçara,43,natal,27429.0198108404
2503605,Caiçara,25,suape,25617.4632240183
2503605,Caiçara,25,aratu,25414.4064925347
2503605,Caiçara,25,natal,26355.2108779019
2401859,Caiçara do Norte,24,suape,26684.1781281209
2401859,Caiçara do Norte,24,aratu,26515.0659592248
2401859,Caiçara do Norte,24,natal,27414.2793477206
2401909,Caiçara do Rio do Vento,24,suape,26286.0504511951
2401909,Caiçara do Rio do Vento,24,aratu,26086.370652579
2401909,Caiçara do Rio do Vento,24,natal,27021.9185804755
2402006,Caicó,24,suape,26388.6337733176
2402006,Caicó,24,aratu,26064.0117383757
2402006,Caicó,24,natal,27144.1197884408
2503704,Cajazeiras,25,suape,26791.5822918852
2503704,Cajazeiras,25,aratu,26332.4180105271
2503704,Cajazeiras,25,natal,27566.6828740978
2202075,Cajazeiras do Piauí,22,suape,28539.8384741501
2202075,Cajazeiras do Piauí,22,aratu,27812.25572539
2202075,Cajazeiras do Piauí,22,natal,29349.8719785777
2503753,Cajazeirinhas,25,suape,26424.6617541616
2503753,Cajazeirinhas,25,aratu,26018.2633029025
2503753,Cajazeirinhas,25,natal,27192.5524537804
2603306,Calçado,26,suape,24897.7240175755
2603306,Calçado,26,aratu,24503.2541356778
2603306,Calçado,26,natal,25666.6615608041
2503803,Caldas Brandão,25,suape,25311.6473384351
2503803,Caldas Brandão,25,aratu,25092.6229964894
2503803,Caldas Brandão,25,natal,26052.588989427
2905503,Caldeirão Grande,29,suape,25563.1128750256
2905503,Caldeirão Grande,29,aratu,24726.6807845198
2905503,Caldeirão Grande,29,natal,26391.2000284077
2202091,Caldeirão Grande do Piauí,22,suape,27485.2655771249
2202091,Caldeirão Grande do Piauí,22,aratu,26848.662932878
2202091,Caldeirão Grande do Piauí,22,natal,28284.50433653
2603405,Calumbi,26,suape,26083.0474004214
2603405,Calumbi,26,aratu,25594.1504349008
2603405,Calumbi,26,natal,26863.7006458975
2503902,Camalaú,25,suape,25536.0763639227
2503902,Camalaú,25,aratu,25152.5599150215
2503902,Camalaú,25,natal,26302.1478661527
2302602,Camocim,23,suape,29803.6973031606
2302602,Camocim,23,aratu,29391.6710760544
2302602,Camocim,23,natal,30566.9883638472
2603504,Camocim de São Félix,26,suape,24844.0775935153
2603504,Camocim de São Félix,26,aratu,24517.6626813484
2603504,Camocim de São Félix,26,natal,25602.8166416375
2504009,Campina Grande,25,suape,25475.3584864388
2504009,Campina Grande,25,aratu,25205.4341168356
2504009,Campina Grande,25,natal,26224.0528551127
2202109,Campinas do Piauí,22,suape,27889.3043871399
2202109,Campinas do Piauí,22,aratu,27147.1803058065
2202109,Campinas do Piauí,22,natal,28702.1273198243
2905909,Campo Alegre de Lourdes,29,suape,27539.3822459134
2905909,Campo Alegre de Lourdes,29,aratu,26610.263484648
2905909,Campo Alegre de Lourdes,29,natal,28376.0732214614
2202117,Campo Alegre do Fidalgo,22,suape,27523.2931190426
2202117,Campo Alegre do Fidalgo,22,aratu,26741.7514109336
2202117,Campo Alegre do Fidalgo,22,natal,28341.7267880135
2906006,Campo Formoso,29,suape,25813.5308716423
2906006,Campo Formoso,29,aratu,25007.8138255507
2906006,Campo Formoso,29,natal,26637.4348279519
2202133,Campo Grande do Piauí,22,suape,27762.3385458794
2202133,Campo Grande do Piauí,22,aratu,27109.5264089755
2202133,Campo Grande do Piauí,22,natal,28563.3906477176
2202208,Campo Maior,22,suape,29405.2215881271
2202208,Campo Maior,22,aratu,28802.1323300242
2202208,Campo Maior,22,natal,30197.080014567
2402105,Campo Redondo,24,suape,26118.2097755791
2402105,Campo Redondo,24,aratu,25877.511480863
2402105,Campo Redondo,24,natal,26861.007200422
2302701,Campos Sales,23,suape,27494.9076346759
2302701,Campos Sales,23,aratu,26892.5092574074
2302701,Campos Sales,23,natal,28289.4044201331
2701605,Canapi,27,suape,25251.2304877048
2701605,Canapi,27,aratu,24734.2218018983
2701605,Canapi,27,natal,26037.3857755714
2906105,Canápolis,29,suape,26530.2892469727
2906105,Canápolis,29,aratu,25301.3301312197
2906105,Canápolis,29,natal,27400.8562416329
3111804,Canápolis,31,suape,26880.0475648854
3111804,Canápolis,31,aratu,25006.8618536319
3111804,Canápolis,31,natal,27799.2230209877
2906204,Canarana,29,suape,25954.669750094
2906204,Canarana,29,aratu,24973.2378989379
2906204,Canarana,29,natal,26799.4599202518
5102702,Canarana,51,suape,30455.4045970373
5102702,Canarana,51,aratu,28760.9664715504
5102702,Canarana,51,natal,31362.3385701827
2202251,Canavieira,22,suape,28730.6795700299
2202251,Canavieira,22,aratu,27863.5208586197
2202251,Canavieira,22,natal,29558.3871837959
2906402,Candeal,29,suape,24647.9941798544
2906402,Candeal,29,aratu,23845.6750240604
2906402,Candeal,29,natal,25473.2413037624
2906600,Candiba,29,suape,25294.7227092902
2906600,Candiba,29,aratu,24059.6246792192
2906600,Candiba,29,natal,26167.1797097281
2906709,Cândido Sales,29,suape,24023.9364715511
2906709,Cândido Sales,29,aratu,22817.5245142112
2906709,Cândido Sales,29,natal,24895.0335607444
2801108,Canhoba,28,suape,24476.2051079734
2801108,Canhoba,28,aratu,23944.6753893884
2801108,Canhoba,28,natal,25265.8332827907
2603702,Canhotinho,26,suape,24764.53627077
2603702,Canhotinho,26,aratu,24372.5247493214
2603702,Canhotinho,26,natal,25533.367187667
2302800,Canindé,23,suape,28404.3247058379
2302800,Canindé,23,aratu,28026.9779289373
2302800,Canindé,23,natal,29164.4700219896
2801207,Canindé de São Francisco,28,suape,25076.4517956617
2801207,Canindé de São Francisco,28,aratu,24511.9694207274
2801207,Canindé de São Francisco,28,natal,25869.6060422367
2906808,Cansanção,29,suape,25358.0974337229
2906808,Cansanção,29,aratu,24602.1796895063
2906808,Cansanção,29,natal,26176.3788593328
2202307,Canto do Buriti,22,suape,28170.6240982382
2202307,Canto do Buriti,22,aratu,27329.6350885031
2202307,Canto do Buriti,22,natal,28995.7554423147
2906824,Canudos,29,suape,25564.0778028089
2906824,Canudos,29,aratu,24881.7752899583
2906824,Canudos,29,natal,26372.4386713979
2906857,Capela do Alto Alegre,29,suape,25046.9970859075
2906857,Capela do Alto Alegre,29,aratu,24201.776699762
2906857,Capela do Alto Alegre,29,natal,25876.9227639104
2906873,Capim Grosso,29,suape,25261.5850696657
2906873,Capim Grosso,29,aratu,24422.5000196598
2906873,Capim Grosso,29,natal,26090.4407207306
2302909,Capistrano,23,suape,28177.0018846327
2302909,Capistrano,23,aratu,27824.250809483
2302909,Capistrano,23,natal,28933.7288948387
2202406,Capitão de Campos,22,suape,29489.1103389637
2202406,Capitão de Campos,22,aratu,28920.5810368095
2202406,Capitão de Campos,22,natal,30275.9533798459
3112703,Capitão Enéas,31,suape,24924.7090530615
3112703,Capitão Enéas,31,aratu,23504.3259377533
3112703,Capitão Enéas,31,natal,25814.3527387155
2202455,Capitão Gervásio Oliveira,22,suape,27459.4818131776
2202455,Capitão Gervásio Oliveira,22,aratu,26672.5710717386
2202455,Capitão Gervásio Oliveira,22,natal,28278.6900418581
2603801,Capoeiras,26,suape,25022.6585006273
2603801,Capoeiras,26,aratu,24604.5517122115
2603801,Capoeiras,26,natal,25794.8711976547
2202505,Caracol,22,suape,27801.7951900668
2202505,Caracol,22,aratu,26866.5668007328
2202505,Caracol,22,natal,28638.8966902492
5002803,Caracol,50,suape,29995.3414265983
5002803,Caracol,50,aratu,27622.5181126042
5002803,Caracol,50,natal,30927.5718179272
3113008,Caraí,31,suape,23556.390889652
3113008,Caraí,31,aratu,22196.6738442976
3113008,Caraí,31,natal,24442.1831945756
2906899,Caraíbas,29,suape,24366.9562937844
2906899,Caraíbas,29,aratu,23214.9472202642
2906899,Caraíbas,29,natal,25232.2045831467
2402303,Caraúbas,24,suape,26924.6618125145
2402303,Caraúbas,24,aratu,26601.952132204
2402303,Caraúbas,24,natal,27678.8787686435
2504074,Caraúbas,25,suape,25478.5788731291
2504074,Caraúbas,25,aratu,25130.8293400026
2504074,Caraúbas,25,natal,26239.3341746702
2202539,Caraúbas do Piauí,22,suape,29937.2574653826
2202539,Caraúbas do Piauí,22,aratu,29427.3441137027
2202539,Caraúbas do Piauí,22,natal,30714.9922355448
2303006,Caridade,23,suape,28416.7946824437
2303006,Caridade,23,aratu,28055.1475328673
2303006,Caridade,23,natal,29174.5044452344
2202554,Caridade do Piauí,22,suape,27446.0103990351
2202554,Caridade do Piauí,22,aratu,26761.4901466366
2202554,Caridade do Piauí,22,natal,28251.8096924357
2907103,Carinhanha,29,suape,25794.1722165939
2907103,Carinhanha,29,aratu,24510.1262576021
2907103,Carinhanha,29,natal,26670.8061551801
2801405,Carira,28,suape,24691.2050493497
2801405,Carira,28,aratu,24089.9117645345
2801405,Carira,28,natal,25490.1229708288
2303105,Cariré,23,suape,29106.0056067152
2303105,Cariré,23,aratu,28666.4848389863
2303105,Cariré,23,natal,29874.4967325189
2303204,Caririaçu,23,suape,27033.7265931314
2303204,Caririaçu,23,aratu,26512.3186199107
2303204,Caririaçu,23,natal,27817.4827913408
2303303,Cariús,23,suape,27377.2611757456
2303303,Cariús,23,aratu,26869.0244432798
2303303,Cariús,23,natal,28158.5668739553
2603900,Carnaíba,26,suape,26000.3884882346
2603900,Carnaíba,26,aratu,25546.7605210519
2603900,Carnaíba,26,natal,26776.0421185496
2402402,Carnaúba dos Dantas,24,suape,26121.1996927368
2402402,Carnaúba dos Dantas,24,aratu,25831.9312323074
2402402,Carnaúba dos Dantas,24,natal,26871.6763429099
2402501,Carnaubais,24,suape,26852.7390895007
2402501,Carnaubais,24,aratu,26609.694822901
2402501,Carnaubais,24,natal,27594.5164022383
2303402,Carnaubal,23,suape,29199.588623989
2303402,Carnaubal,23,aratu,28716.2180079236
2303402,Carnaubal,23,natal,29974.4726970783
2603926,Carnaubeira da Penha,26,suape,26158.249032794
2603926,Carnaubeira da Penha,26,aratu,25601.4001413762
2603926,Carnaubeira da Penha,26,natal,26948.4807464407
2701803,Carneiros,27,suape,24973.4265307764
2701803,Carneiros,27,aratu,24451.179482588
2701803,Carneiros,27,natal,25760.8275523904
2504108,Carrapateira,25,suape,26619.4596990948
2504108,Carrapateira,25,aratu,26167.9394081947
2504108,Carrapateira,25,natal,27393.7259946275
2604106,Caruaru,26,suape,24968.6103684689
2604106,Caruaru,26,aratu,24629.9628465288
2604106,Caruaru,26,natal,25728.9728310973
2907202,Casa Nova,29,suape,26753.7086898437
2907202,Casa Nova,29,aratu,25985.0183515185
2907202,Casa Nova,29,natal,27571.5571890169
4104808,Cascavel,41,suape,27157.7478346605
4104808,Cascavel,41,aratu,24722.6204105346
4104808,Cascavel,41,natal,28089.6156039587
2303501,Cascavel,23,suape,28068.2230402402
2303501,Cascavel,23,aratu,27781.6652730356
2303501,Cascavel,23,natal,28814.7678236308
2604155,Casinhas,26,suape,25143.1381642608
2604155,Casinhas,26,aratu,24856.0962650717
2604155,Casinhas,26,natal,25895.1809847457
2504157,Casserengue,25,suape,25682.5713394367
2504157,Casserengue,25,aratu,25441.7658983807
2504157,Casserengue,25,natal,26426.2424705209
2202604,Castelo do Piauí,22,suape,28885.7611479213
2202604,Castelo do Piauí,22,aratu,28297.8877706486
2202604,Castelo do Piauí,22,natal,29676.1948754925
2907301,Castro Alves,29,suape,24350.1904642765
2907301,Castro Alves,29,aratu,23461.866386945
2907301,Castro Alves,29,natal,25186.354962651
2303600,Catarina,23,suape,27745.6225728141
2303600,Catarina,23,aratu,27232.0275068051
2303600,Catarina,23,natal,28527.1239749168
2504207,Catingueira,25,suape,26259.9699053733
2504207,Catingueira,25,aratu,25859.433952809
2504207,Catingueira,25,natal,27027.2731948373
2504306,Catolé do Rocha,25,suape,26717.8440769044
2504306,Catolé do Rocha,25,aratu,26350.2084658159
2504306,Catolé do Rocha,25,natal,27479.3494477185
2303659,Catunda,23,suape,28633.8185938369
2303659,Catunda,23,aratu,28177.2371490649
2303659,Catunda,23,natal,29405.57805728
2907558,Caturama,29,suape,25478.2777169172
2907558,Caturama,29,aratu,24354.0129794942
2907558,Caturama,29,natal,26339.3233430892
2504355,Caturité,25,suape,25440.3838831908
2504355,Caturité,25,aratu,25146.8145151562
2504355,Caturité,25,natal,26192.8517203172
3115474,Catuti,31,suape,24942.3786429152
3115474,Catuti,31,aratu,23635.3062801063
3115474,Catuti,31,natal,25822.0209826504
2303709,Caucaia,23,suape,28452.4164831951
2303709,Caucaia,23,aratu,28155.3849923786
2303709,Caucaia,23,natal,29199.97197307
2202653,Caxingó,22,suape,29988.7114719332
2202653,Caxingó,22,aratu,29478.093394611
2202653,Caxingó,22,natal,30766.4778424619
2303808,Cedro,23,suape,27151.0821774012
2303808,Cedro,23,aratu,26670.2281810622
2303808,Cedro,23,natal,27928.7682844929
2604304,Cedro,26,suape,26673.3582239891
2604304,Cedro,26,aratu,26116.0086510879
2604304,Cedro,26,natal,27462.8169251149
2801603,Cedro de São João,28,suape,24376.5472444616
2801603,Cedro de São João,28,aratu,23845.1883030448
2801603,Cedro de São João,28,natal,25166.337918262
2907608,Central,29,suape,26368.4977050669
2907608,Central,29,aratu,25399.0435092635
2907608,Central,29,natal,27211.3822444444
2402709,Cerro Corá,24,suape,26291.0291716284
2402709,Cerro Corá,24,aratu,26048.5972408739
2402709,Cerro Corá,24,natal,27033.7697790274
2604502,Chã Grande,26,suape,24776.1347552343
2604502,Chã Grande,26,aratu,24481.8639871097
2604502,Chã Grande,26,natal,25530.0504505483
3116100,Chapada do Norte,31,suape,24022.307692395
3116100,Chapada do Norte,31,aratu,22617.6729295419
3116100,Chapada do Norte,31,natal,24911.4726748363
2303907,Chaval,23,suape,29901.0805907301
2303907,Chaval,23,aratu,29455.0816019485
2303907,Chaval,23,natal,30669.3726219098
2303931,Choró,23,suape,28077.206363837
2303931,Choró,23,aratu,27687.2948736421
